environment	state_col	state	source	target	diagnostic_pass	beta_hat_full	state_slope	abs_state_slope	n_cells_state
immune	broad_cell_class	erythroid lineage cell	RUNX1	SLC22A4	0	0.0494475544899052	0.03386748692074291	0.03386748692074291	288
immune	broad_cell_class	t cell	SIRT1	EGLN1	1	-0.0302060048253078	-0.008258232797890314	0.008258232797890314	5454
immune	broad_cell_class	lymphocyte of b lineage	SIRT1	EGLN1	1	-0.0302060048253078	-0.006900217562422362	0.006900217562422362	3480
immune	broad_cell_class	myeloid leukocyte	SIRT1	EGLN1	1	-0.0302060048253078	0.012489268859591793	0.012489268859591793	3299
immune	broad_cell_class	granulocyte	SIRT1	EGLN1	1	-0.0302060048253078	-0.03163890955511629	0.03163890955511629	1925
immune	broad_cell_class	innate lymphoid cell	SIRT1	EGLN1	1	-0.0302060048253078	0.0029153751987839745	0.0029153751987839745	405
immune	broad_cell_class	erythroid lineage cell	SIRT1	EGLN1	1	-0.0302060048253078	-0.0012915323917831402	0.0012915323917831402	288
immune	broad_cell_class	t cell	SP1	CREB1	1	-0.0601983848214354	0.007856031844812449	0.007856031844812449	5454
immune	broad_cell_class	lymphocyte of b lineage	SP1	CREB1	1	-0.0601983848214354	0.04729878830332233	0.04729878830332233	3480
immune	broad_cell_class	myeloid leukocyte	SP1	CREB1	1	-0.0601983848214354	0.0981652013061254	0.0981652013061254	3299
immune	broad_cell_class	granulocyte	SP1	CREB1	1	-0.0601983848214354	-0.043487133932320204	0.043487133932320204	1925
immune	broad_cell_class	innate lymphoid cell	SP1	CREB1	1	-0.0601983848214354	0.0617846106666049	0.0617846106666049	405
immune	broad_cell_class	erythroid lineage cell	SP1	CREB1	1	-0.0601983848214354	0.33829540654730517	0.33829540654730517	288
immune	broad_cell_class	t cell	SP1	DDB2	0	-0.0776457013103169	-0.008980600994946252	0.008980600994946252	5454
immune	broad_cell_class	lymphocyte of b lineage	SP1	DDB2	0	-0.0776457013103169	-0.011660641077783716	0.011660641077783716	3480
immune	broad_cell_class	myeloid leukocyte	SP1	DDB2	0	-0.0776457013103169	0.012790422125595221	0.012790422125595221	3299
immune	broad_cell_class	granulocyte	SP1	DDB2	0	-0.0776457013103169	-0.006655723259211442	0.006655723259211442	1925
immune	broad_cell_class	innate lymphoid cell	SP1	DDB2	0	-0.0776457013103169	0.1608906483758831	0.1608906483758831	405
immune	broad_cell_class	erythroid lineage cell	SP1	DDB2	0	-0.0776457013103169	0.12759347027757723	0.12759347027757723	288
immune	broad_cell_class	t cell	SP1	MAOB	0	0.0608667944830427	-0.0001621050080265763	0.0001621050080265763	5454
immune	broad_cell_class	lymphocyte of b lineage	SP1	MAOB	0	0.0608667944830427	0.0004335725674031946	0.0004335725674031946	3480
immune	broad_cell_class	myeloid leukocyte	SP1	MAOB	0	0.0608667944830427	-0.006843665063781594	0.006843665063781594	3299
immune	broad_cell_class	granulocyte	SP1	MAOB	0	0.0608667944830427	-0.03161837283713502	0.03161837283713502	1925
immune	broad_cell_class	innate lymphoid cell	SP1	MAOB	0	0.0608667944830427	0.0	0.0	405
immune	broad_cell_class	erythroid lineage cell	SP1	MAOB	0	0.0608667944830427	-0.018047612613140623	0.018047612613140623	288
immune	broad_cell_class	t cell	SP3	CHRNB4	0	0.0002846758844562	0.0009873546055855001	0.0009873546055855001	5454
immune	broad_cell_class	lymphocyte of b lineage	SP3	CHRNB4	0	0.0002846758844562	-0.0020428208871146377	0.0020428208871146377	3480
immune	broad_cell_class	myeloid leukocyte	SP3	CHRNB4	0	0.0002846758844562	-0.0036111034208131066	0.0036111034208131066	3299
immune	broad_cell_class	granulocyte	SP3	CHRNB4	0	0.0002846758844562	0.0008495197310680035	0.0008495197310680035	1925
immune	broad_cell_class	innate lymphoid cell	SP3	CHRNB4	0	0.0002846758844562	-0.003409336593448644	0.003409336593448644	405
immune	broad_cell_class	erythroid lineage cell	SP3	CHRNB4	0	0.0002846758844562	0.0	0.0	288
immune	broad_cell_class	t cell	SP3	F2R	1	-0.0467428285620382	0.009287077346210515	0.009287077346210515	5454
immune	broad_cell_class	lymphocyte of b lineage	SP3	F2R	1	-0.0467428285620382	0.005066427880665755	0.005066427880665755	3480
immune	broad_cell_class	myeloid leukocyte	SP3	F2R	1	-0.0467428285620382	0.0001533133053085179	0.0001533133053085179	3299
immune	broad_cell_class	granulocyte	SP3	F2R	1	-0.0467428285620382	0.00017465219734434702	0.00017465219734434702	1925
immune	broad_cell_class	innate lymphoid cell	SP3	F2R	1	-0.0467428285620382	0.01859609327535859	0.01859609327535859	405
immune	broad_cell_class	erythroid lineage cell	SP3	F2R	1	-0.0467428285620382	0.012055523085002365	0.012055523085002365	288
immune	broad_cell_class	t cell	SPI1	CUX2	1	0.0065373134426766	0.045197731843465865	0.045197731843465865	5454
immune	broad_cell_class	lymphocyte of b lineage	SPI1	CUX2	1	0.0065373134426766	0.005659912184016225	0.005659912184016225	3480
immune	broad_cell_class	myeloid leukocyte	SPI1	CUX2	1	0.0065373134426766	-0.01323019524263544	0.01323019524263544	3299
immune	broad_cell_class	granulocyte	SPI1	CUX2	1	0.0065373134426766	-0.00808616472524958	0.00808616472524958	1925
immune	broad_cell_class	innate lymphoid cell	SPI1	CUX2	1	0.0065373134426766	-0.013295804852756594	0.013295804852756594	405
immune	broad_cell_class	erythroid lineage cell	SPI1	CUX2	1	0.0065373134426766	-0.017214593045992942	0.017214593045992942	288
immune	broad_cell_class	t cell	SPI1	GALNT2	0	-0.0541781440660931	0.2073182391855428	0.2073182391855428	5454
immune	broad_cell_class	lymphocyte of b lineage	SPI1	GALNT2	0	-0.0541781440660931	-0.04818278533055912	0.04818278533055912	3480
immune	broad_cell_class	myeloid leukocyte	SPI1	GALNT2	0	-0.0541781440660931	-0.011682320076035523	0.011682320076035523	3299
immune	broad_cell_class	granulocyte	SPI1	GALNT2	0	-0.0541781440660931	-0.006641026624864775	0.006641026624864775	1925
immune	broad_cell_class	innate lymphoid cell	SPI1	GALNT2	0	-0.0541781440660931	-0.24125184487400955	0.24125184487400955	405
immune	broad_cell_class	erythroid lineage cell	SPI1	GALNT2	0	-0.0541781440660931	0.06466290984916298	0.06466290984916298	288
immune	broad_cell_class	t cell	SREBF2	ABCG8	1	-0.0048259724215987	0.0007683856973773246	0.0007683856973773246	5454
immune	broad_cell_class	lymphocyte of b lineage	SREBF2	ABCG8	1	-0.0048259724215987	0.0010329937176331862	0.0010329937176331862	3480
immune	broad_cell_class	myeloid leukocyte	SREBF2	ABCG8	1	-0.0048259724215987	-0.0007529935685628957	0.0007529935685628957	3299
immune	broad_cell_class	granulocyte	SREBF2	ABCG8	1	-0.0048259724215987	0.0014967557003556296	0.0014967557003556296	1925
immune	broad_cell_class	innate lymphoid cell	SREBF2	ABCG8	1	-0.0048259724215987	0.0024522342811157546	0.0024522342811157546	405
immune	broad_cell_class	erythroid lineage cell	SREBF2	ABCG8	1	-0.0048259724215987	0.0	0.0	288
immune	broad_cell_class	t cell	STAT1	CDC7	0	0.0203265417523081	0.0030838883272140045	0.0030838883272140045	5454
immune	broad_cell_class	lymphocyte of b lineage	STAT1	CDC7	0	0.0203265417523081	0.008381039509261267	0.008381039509261267	3480
immune	broad_cell_class	myeloid leukocyte	STAT1	CDC7	0	0.0203265417523081	-0.002525276630584862	0.002525276630584862	3299
immune	broad_cell_class	granulocyte	STAT1	CDC7	0	0.0203265417523081	0.00751524666737303	0.00751524666737303	1925
immune	broad_cell_class	innate lymphoid cell	STAT1	CDC7	0	0.0203265417523081	0.021130809531705232	0.021130809531705232	405
immune	broad_cell_class	erythroid lineage cell	STAT1	CDC7	0	0.0203265417523081	0.029392044281801723	0.029392044281801723	288
immune	broad_cell_class	t cell	STAT1	VSIR	0	-0.0831091362146899	-0.02868077688500747	0.02868077688500747	5454
immune	broad_cell_class	lymphocyte of b lineage	STAT1	VSIR	0	-0.0831091362146899	-0.010258270547494987	0.010258270547494987	3480
immune	broad_cell_class	myeloid leukocyte	STAT1	VSIR	0	-0.0831091362146899	-0.005652120093273923	0.005652120093273923	3299
immune	broad_cell_class	granulocyte	STAT1	VSIR	0	-0.0831091362146899	-0.0170539955884804	0.0170539955884804	1925
immune	broad_cell_class	innate lymphoid cell	STAT1	VSIR	0	-0.0831091362146899	0.011103379493387569	0.011103379493387569	405
immune	broad_cell_class	erythroid lineage cell	STAT1	VSIR	0	-0.0831091362146899	0.23296957801800944	0.23296957801800944	288
immune	broad_cell_class	t cell	STAT3	EPAS1	0	-0.0215703461032236	0.011996388457050434	0.011996388457050434	5454
immune	broad_cell_class	lymphocyte of b lineage	STAT3	EPAS1	0	-0.0215703461032236	0.0010362195473391821	0.0010362195473391821	3480
immune	broad_cell_class	myeloid leukocyte	STAT3	EPAS1	0	-0.0215703461032236	0.08437300611943377	0.08437300611943377	3299
immune	broad_cell_class	granulocyte	STAT3	EPAS1	0	-0.0215703461032236	-0.0012723601290233044	0.0012723601290233044	1925
immune	broad_cell_class	innate lymphoid cell	STAT3	EPAS1	0	-0.0215703461032236	0.02207816222166401	0.02207816222166401	405
immune	broad_cell_class	erythroid lineage cell	STAT3	EPAS1	0	-0.0215703461032236	0.1871378984664805	0.1871378984664805	288
immune	broad_cell_class	t cell	STAT3	JUNB	0	0.2356631711774949	0.12109745232905543	0.12109745232905543	5454
immune	broad_cell_class	lymphocyte of b lineage	STAT3	JUNB	0	0.2356631711774949	0.08738852515827063	0.08738852515827063	3480
immune	broad_cell_class	myeloid leukocyte	STAT3	JUNB	0	0.2356631711774949	0.08986320510220179	0.08986320510220179	3299
immune	broad_cell_class	granulocyte	STAT3	JUNB	0	0.2356631711774949	0.14065123407942726	0.14065123407942726	1925
immune	broad_cell_class	innate lymphoid cell	STAT3	JUNB	0	0.2356631711774949	0.006440387408233203	0.006440387408233203	405
immune	broad_cell_class	erythroid lineage cell	STAT3	JUNB	0	0.2356631711774949	0.39062226107721565	0.39062226107721565	288
immune	broad_cell_class	t cell	STAT3	TYK2	0	0.0170120502034043	0.005969245398088172	0.005969245398088172	5454
immune	broad_cell_class	lymphocyte of b lineage	STAT3	TYK2	0	0.0170120502034043	-0.0019242217208551256	0.0019242217208551256	3480
immune	broad_cell_class	myeloid leukocyte	STAT3	TYK2	0	0.0170120502034043	0.01881705284793693	0.01881705284793693	3299
immune	broad_cell_class	granulocyte	STAT3	TYK2	0	0.0170120502034043	0.0028296415713806805	0.0028296415713806805	1925
immune	broad_cell_class	innate lymphoid cell	STAT3	TYK2	0	0.0170120502034043	0.042572521625060825	0.042572521625060825	405
immune	broad_cell_class	erythroid lineage cell	STAT3	TYK2	0	0.0170120502034043	-0.01233556759813915	0.01233556759813915	288
immune	broad_cell_class	t cell	TP53	KCNMA1	0	-0.0291079157935492	0.004889713669295837	0.004889713669295837	5454
immune	broad_cell_class	lymphocyte of b lineage	TP53	KCNMA1	0	-0.0291079157935492	-0.009051704917356167	0.009051704917356167	3480
immune	broad_cell_class	myeloid leukocyte	TP53	KCNMA1	0	-0.0291079157935492	0.037912349509796724	0.037912349509796724	3299
immune	broad_cell_class	granulocyte	TP53	KCNMA1	0	-0.0291079157935492	-0.09882673574630164	0.09882673574630164	1925
immune	broad_cell_class	innate lymphoid cell	TP53	KCNMA1	0	-0.0291079157935492	-0.004772285796319357	0.004772285796319357	405
immune	broad_cell_class	erythroid lineage cell	TP53	KCNMA1	0	-0.0291079157935492	-0.03975990627471429	0.03975990627471429	288
immune	broad_cell_class	t cell	TP53	SEC14L2	0	0.0260091256045406	0.0005962994469488938	0.0005962994469488938	5454
immune	broad_cell_class	lymphocyte of b lineage	TP53	SEC14L2	0	0.0260091256045406	0.010543356291087836	0.010543356291087836	3480
immune	broad_cell_class	myeloid leukocyte	TP53	SEC14L2	0	0.0260091256045406	-0.005558356547533394	0.005558356547533394	3299
immune	broad_cell_class	granulocyte	TP53	SEC14L2	0	0.0260091256045406	0.049569416061078536	0.049569416061078536	1925
immune	broad_cell_class	innate lymphoid cell	TP53	SEC14L2	0	0.0260091256045406	-0.0018575716094888233	0.0018575716094888233	405
immune	broad_cell_class	erythroid lineage cell	TP53	SEC14L2	0	0.0260091256045406	0.2828158684667819	0.2828158684667819	288
immune	broad_cell_class	t cell	TP53	USP9X	1	0.0684380718710438	0.05012103369784041	0.05012103369784041	5454
immune	broad_cell_class	lymphocyte of b lineage	TP53	USP9X	1	0.0684380718710438	0.10450188857963527	0.10450188857963527	3480
immune	broad_cell_class	myeloid leukocyte	TP53	USP9X	1	0.0684380718710438	0.10368305250622074	0.10368305250622074	3299
immune	broad_cell_class	granulocyte	TP53	USP9X	1	0.0684380718710438	0.10023401878237315	0.10023401878237315	1925
immune	broad_cell_class	innate lymphoid cell	TP53	USP9X	1	0.0684380718710438	-0.022277689737727764	0.022277689737727764	405
immune	broad_cell_class	erythroid lineage cell	TP53	USP9X	1	0.0684380718710438	0.4017813278106829	0.4017813278106829	288
immune	broad_cell_class	t cell	VDR	CD14	0	0.2644356648467137	0.01233533860833764	0.01233533860833764	5454
immune	broad_cell_class	lymphocyte of b lineage	VDR	CD14	0	0.2644356648467137	0.012834083196147152	0.012834083196147152	3480
immune	broad_cell_class	myeloid leukocyte	VDR	CD14	0	0.2644356648467137	-0.042587385033741196	0.042587385033741196	3299
immune	broad_cell_class	granulocyte	VDR	CD14	0	0.2644356648467137	0.1298505929448916	0.1298505929448916	1925
immune	broad_cell_class	innate lymphoid cell	VDR	CD14	0	0.2644356648467137	-0.001962181742310961	0.001962181742310961	405
immune	broad_cell_class	erythroid lineage cell	VDR	CD14	0	0.2644356648467137	0.1957875867568131	0.1957875867568131	288
immune	broad_cell_class	t cell	ZBTB33	RBM15	1	0.0241501764287203	-0.005814950682436677	0.005814950682436677	5454
immune	broad_cell_class	lymphocyte of b lineage	ZBTB33	RBM15	1	0.0241501764287203	7.74958723363867e-05	7.74958723363867e-05	3480
immune	broad_cell_class	myeloid leukocyte	ZBTB33	RBM15	1	0.0241501764287203	0.03124773503381805	0.03124773503381805	3299
immune	broad_cell_class	granulocyte	ZBTB33	RBM15	1	0.0241501764287203	0.06532507669345743	0.06532507669345743	1925
immune	broad_cell_class	innate lymphoid cell	ZBTB33	RBM15	1	0.0241501764287203	0.010840226299639162	0.010840226299639162	405
immune	broad_cell_class	erythroid lineage cell	ZBTB33	RBM15	1	0.0241501764287203	0.003488285738975486	0.003488285738975486	288
immune	broad_cell_class	t cell	ZNF263	CASZ1	0	-0.0033397643972613	0.004754077160875335	0.004754077160875335	5454
immune	broad_cell_class	lymphocyte of b lineage	ZNF263	CASZ1	0	-0.0033397643972613	-0.0036569562276299503	0.0036569562276299503	3480
immune	broad_cell_class	myeloid leukocyte	ZNF263	CASZ1	0	-0.0033397643972613	-0.009220408765255098	0.009220408765255098	3299
immune	broad_cell_class	granulocyte	ZNF263	CASZ1	0	-0.0033397643972613	-0.001888611187981587	0.001888611187981587	1925
immune	broad_cell_class	innate lymphoid cell	ZNF263	CASZ1	0	-0.0033397643972613	-0.08055845896749454	0.08055845896749454	405
immune	broad_cell_class	erythroid lineage cell	ZNF263	CASZ1	0	-0.0033397643972613	-0.004943248741788141	0.004943248741788141	288
immune	broad_cell_class	t cell	ZNF263	SSBP3	1	-0.0306112416095769	0.011393839155908343	0.011393839155908343	5454
immune	broad_cell_class	lymphocyte of b lineage	ZNF263	SSBP3	1	-0.0306112416095769	-0.004161248888261418	0.004161248888261418	3480
immune	broad_cell_class	myeloid leukocyte	ZNF263	SSBP3	1	-0.0306112416095769	0.030605864442447023	0.030605864442447023	3299
immune	broad_cell_class	granulocyte	ZNF263	SSBP3	1	-0.0306112416095769	-0.0034386105994397517	0.0034386105994397517	1925
immune	broad_cell_class	innate lymphoid cell	ZNF263	SSBP3	1	-0.0306112416095769	0.027318939656568397	0.027318939656568397	405
immune	broad_cell_class	erythroid lineage cell	ZNF263	SSBP3	1	-0.0306112416095769	0.10717899032903826	0.10717899032903826	288
external_lung	cell_type	natural killer cell	AKR1B1	ITPR2	0	-0.189596430715023	0.03017256212168398	0.03017256212168398	919
external_lung	cell_type	club cell	AKR1B1	ITPR2	0	-0.189596430715023	-0.0023931903761912963	0.0023931903761912963	898
external_lung	cell_type	capillary endothelial cell	AKR1B1	ITPR2	0	-0.189596430715023	-0.01072860198855833	0.01072860198855833	872
external_lung	cell_type	endothelial cell	AKR1B1	ITPR2	0	-0.189596430715023	-0.011797531733610957	0.011797531733610957	816
external_lung	cell_type	pulmonary alveolar type 2 cell	AKR1B1	ITPR2	0	-0.189596430715023	0.022798951015496022	0.022798951015496022	760
external_lung	cell_type	fibroblast	AKR1B1	ITPR2	0	-0.189596430715023	0.008401391506202198	0.008401391506202198	533
external_lung	cell_type	lung multiciliated epithelial cell	AKR1B1	ITPR2	0	-0.189596430715023	-0.02802727712821543	0.02802727712821543	527
external_lung	cell_type	pericyte	AKR1B1	ITPR2	0	-0.189596430715023	0.0377332464302069	0.0377332464302069	518
external_lung	cell_type	natural killer cell	APEX1	SLC5A5	0	0.0511770745417656	-0.0002269870156228742	0.0002269870156228742	919
external_lung	cell_type	club cell	APEX1	SLC5A5	0	0.0511770745417656	0.044473758674483235	0.044473758674483235	898
external_lung	cell_type	capillary endothelial cell	APEX1	SLC5A5	0	0.0511770745417656	-0.0011062514576506946	0.0011062514576506946	872
external_lung	cell_type	endothelial cell	APEX1	SLC5A5	0	0.0511770745417656	0.0005650704310742824	0.0005650704310742824	816
external_lung	cell_type	pulmonary alveolar type 2 cell	APEX1	SLC5A5	0	0.0511770745417656	0.002421788073623453	0.002421788073623453	760
external_lung	cell_type	fibroblast	APEX1	SLC5A5	0	0.0511770745417656	-0.00040187940367216693	0.00040187940367216693	533
external_lung	cell_type	lung multiciliated epithelial cell	APEX1	SLC5A5	0	0.0511770745417656	0.0016719385903566863	0.0016719385903566863	527
external_lung	cell_type	pericyte	APEX1	SLC5A5	0	0.0511770745417656	0.002426788966350367	0.002426788966350367	518
external_lung	cell_type	natural killer cell	ATF3	LDLR	1	0.1997924557433797	-0.032655539269028505	0.032655539269028505	919
external_lung	cell_type	club cell	ATF3	LDLR	1	0.1997924557433797	0.06816364795908314	0.06816364795908314	898
external_lung	cell_type	capillary endothelial cell	ATF3	LDLR	1	0.1997924557433797	0.1977542803400135	0.1977542803400135	872
external_lung	cell_type	endothelial cell	ATF3	LDLR	1	0.1997924557433797	0.09773111183387516	0.09773111183387516	816
external_lung	cell_type	pulmonary alveolar type 2 cell	ATF3	LDLR	1	0.1997924557433797	0.1322646524718027	0.1322646524718027	760
external_lung	cell_type	fibroblast	ATF3	LDLR	1	0.1997924557433797	0.01058742199093233	0.01058742199093233	533
external_lung	cell_type	lung multiciliated epithelial cell	ATF3	LDLR	1	0.1997924557433797	0.24817681552124768	0.24817681552124768	527
external_lung	cell_type	pericyte	ATF3	LDLR	1	0.1997924557433797	0.04266243300507888	0.04266243300507888	518
external_lung	cell_type	natural killer cell	CEBPA	DAPK1	0	0.447956169971587	0.08935035066691954	0.08935035066691954	919
external_lung	cell_type	club cell	CEBPA	DAPK1	0	0.447956169971587	-0.11592108949280848	0.11592108949280848	898
external_lung	cell_type	pulmonary alveolar type 2 cell	CEBPA	DAPK1	0	0.447956169971587	0.0991705416570914	0.0991705416570914	760
external_lung	cell_type	fibroblast	CEBPA	DAPK1	0	0.447956169971587	-0.0797118971351483	0.0797118971351483	533
external_lung	cell_type	lung multiciliated epithelial cell	CEBPA	DAPK1	0	0.447956169971587	0.375865009379382	0.375865009379382	527
